_time	op_code	version	event_id	record_id	error_code	process_pid	_insert_time	time_created	process_thread_id	_collection_timestamp	_id	_tag	task	user	opcode	_vendor	channel	message	_product	_raw_log	keywords	_raw_json	host_name	log_level	user_data	_device_id	event_data	os_subtype	activity_id	process_cmd	process_md5	event_action	event_result	process_name	process_path	computer_name	provider_guid	provider_name	process_sha256	_collector_type	_broker_hostname	_broker_device_id	_broker_ip_address	_broker_device_name	_reporting_device_ip	_reporting_device_name	_final_reporting_device_ip
Jun 02 2026 03:40:48	0	2	4688	3750954		4	Jun 02 2026 03:41:06	Jun 02 2026 03:40:48	14848	1780389666524	LVYHauViDRnHaDRXECMd6Q==:0:897:1170		Process Creation		Info	Microsoft	Security	"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-21-442726818-2160565561-3997648070-1395627
	Account Name:		U589178
	Account Domain:		ADHCSCINT
	Logon ID:		0x21FA6D

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x20fc
	New Process Name:	C:\Program Files (x86)\Citrix\ICA Client\redirector.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-8192
	Creator Process ID:	0x49e8
	Creator Process Name:	C:\Windows\SysWOW64\runonce.exe
	Process Command Line:	""C:\Program Files (x86)\Citrix\ICA Client\redirector.exe"" /startup

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator."	Windows	"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4688</EventID><Version>2</Version><Level>0</Level><Task>13312</Task><Opcode>0</Opcode><Keywords>0x8020000000000000</Keywords><TimeCreated SystemTime='2026-06-02T08:40:48.5958830Z'/><EventRecordID>3750954</EventRecordID><Correlation/><Execution ProcessID='4' ThreadID='14848'/><Channel>Security</Channel><Computer>PAVW1184.adhcscint.net</Computer><Security/></System><EventData><Data Name='SubjectUserSid'>S-1-5-21-442726818-2160565561-3997648070-1395627</Data><Data Name='SubjectUserName'>U589178</Data><Data Name='SubjectDomainName'>ADHCSCINT</Data><Data Name='SubjectLogonId'>0x21fa6d</Data><Data Name='NewProcessId'>0x20fc</Data><Data Name='NewProcessName'>C:\Program Files (x86)\Citrix\ICA Client\redirector.exe</Data><Data Name='TokenElevationType'>%%1936</Data><Data Name='ProcessId'>0x49e8</Data><Data Name='CommandLine'>""C:\Program Files (x86)\Citrix\ICA Client\redirector.exe"" /startup</Data><Data Name='TargetUserSid'>S-1-0-0</Data><Data Name='TargetUserName'>-</Data><Data Name='TargetDomainName'>-</Data><Data Name='TargetLogonId'>0x0</Data><Data Name='ParentProcessName'>C:\Windows\SysWOW64\runonce.exe</Data><Data Name='MandatoryLabel'>S-1-16-8192</Data></EventData><RenderingInfo Culture='en-US'><Message>A new process has been created.&#x0A;&#x0A;Creator Subject:&#x0A;	Security ID:		S-1-5-21-442726818-2160565561-3997648070-1395627&#x0A;	Account Name:		U589178&#x0A;	Account Domain:		ADHCSCINT&#x0A;	Logon ID:		0x21FA6D&#x0A;&#x0A;Target Subject:&#x0A;	Security ID:		S-1-0-0&#x0A;	Account Name:		-&#x0A;	Account Domain:		-&#x0A;	Logon ID:		0x0&#x0A;&#x0A;Process Information:&#x0A;	New Process ID:		0x20fc&#x0A;	New Process Name:	C:\Program Files (x86)\Citrix\ICA Client\redirector.exe&#x0A;	Token Elevation Type:	%%1936&#x0A;	Mandatory Label:		S-1-16-8192&#x0A;	Creator Process ID:	0x49e8&#x0A;	Creator Process Name:	C:\Windows\SysWOW64\runonce.exe&#x0A;	Process Command Line:	""C:\Program Files (x86)\Citrix\ICA Client\redirector.exe"" /startup&#x0A;&#x0A;Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.&#x0A;&#x0A;Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.&#x0A;&#x0A;Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.&#x0A;&#x0A;Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.</Message><Level>Information</Level><Task>Process Creation</Task><Opcode>Info</Opcode><Channel>Security</Channel><Provider>Microsoft Windows security auditing.</Provider><Keywords><Keyword>Audit Success</Keyword></Keywords></RenderingInfo></Event>"	"[""Audit Success""]"		PAVW1184.adhcscint.net	information			"{""SubjectUserSid"":""S-1-5-21-442726818-2160565561-3997648070-1395627"",""SubjectUserName"":""U589178"",""SubjectDomainName"":""ADHCSCINT"",""SubjectLogonId"":""0x21fa6d"",""NewProcessId"":""0x20fc"",""NewProcessName"":""C:\\Program Files (x86)\\Citrix\\ICA Client\\redirector.exe"",""TokenElevationType"":""%%1936"",""ProcessId"":""0x49e8"",""CommandLine"":""\""C:\\Program Files (x86)\\Citrix\\ICA Client\\redirector.exe\"" /startup"",""TargetUserSid"":""S-1-0-0"",""TargetUserName"":""-"",""TargetDomainName"":""-"",""TargetLogonId"":""0x0"",""ParentProcessName"":""C:\\Windows\\SysWOW64\\runonce.exe"",""MandatoryLabel"":""S-1-16-8192""}"					Process Creation	success			PAVW1184.adhcscint.net	{54849625-5478-4994-a5ba-3e3b0328c30d}	Microsoft-Windows-Security-Auditing		WEC	pwauvaapp04.app.hcscint.net	W3NLUUVP	10.139.248.207	pwauvaapp04		PAVW1184.adhcscint.net	10.139.249.103
Jun 02 2026 03:40:43	0	2	4688	114318494		4	Jun 02 2026 03:41:06	Jun 02 2026 03:40:43	24864	1780389666524	LVYHauViDRnHaDRXECMd6Q==:1:897:1170		Process Creation		Info	Microsoft	Security	"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		PAVW78fb$
	Account Domain:		ADHCSCINT
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x5db4
	New Process Name:	C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x5c70
	Creator Process Name:	C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe
	Process Command Line:	""C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe"" -a

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator."	Windows	"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4688</EventID><Version>2</Version><Level>0</Level><Task>13312</Task><Opcode>0</Opcode><Keywords>0x8020000000000000</Keywords><TimeCreated SystemTime='2026-06-02T08:40:43.6512790Z'/><EventRecordID>114318494</EventRecordID><Correlation/><Execution ProcessID='4' ThreadID='24864'/><Channel>Security</Channel><Computer>PAVW78fb.adhcscint.net</Computer><Security/></System><EventData><Data Name='SubjectUserSid'>S-1-5-18</Data><Data Name='SubjectUserName'>PAVW78fb$</Data><Data Name='SubjectDomainName'>ADHCSCINT</Data><Data Name='SubjectLogonId'>0x3e7</Data><Data Name='NewProcessId'>0x5db4</Data><Data Name='NewProcessName'>C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe</Data><Data Name='TokenElevationType'>%%1936</Data><Data Name='ProcessId'>0x5c70</Data><Data Name='CommandLine'>""C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe"" -a</Data><Data Name='TargetUserSid'>S-1-0-0</Data><Data Name='TargetUserName'>-</Data><Data Name='TargetDomainName'>-</Data><Data Name='TargetLogonId'>0x0</Data><Data Name='ParentProcessName'>C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe</Data><Data Name='MandatoryLabel'>S-1-16-16384</Data></EventData><RenderingInfo Culture='en-US'><Message>A new process has been created.&#x0A;&#x0A;Creator Subject:&#x0A;	Security ID:		S-1-5-18&#x0A;	Account Name:		PAVW78fb$&#x0A;	Account Domain:		ADHCSCINT&#x0A;	Logon ID:		0x3E7&#x0A;&#x0A;Target Subject:&#x0A;	Security ID:		S-1-0-0&#x0A;	Account Name:		-&#x0A;	Account Domain:		-&#x0A;	Logon ID:		0x0&#x0A;&#x0A;Process Information:&#x0A;	New Process ID:		0x5db4&#x0A;	New Process Name:	C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe&#x0A;	Token Elevation Type:	%%1936&#x0A;	Mandatory Label:		S-1-16-16384&#x0A;	Creator Process ID:	0x5c70&#x0A;	Creator Process Name:	C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe&#x0A;	Process Command Line:	""C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe"" -a&#x0A;&#x0A;Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.&#x0A;&#x0A;Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.&#x0A;&#x0A;Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.&#x0A;&#x0A;Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.</Message><Level>Information</Level><Task>Process Creation</Task><Opcode>Info</Opcode><Channel>Security</Channel><Provider>Microsoft Windows security auditing.</Provider><Keywords><Keyword>Audit Success</Keyword></Keywords></RenderingInfo></Event>"	"[""Audit Success""]"		PAVW78fb.adhcscint.net	information			"{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""PAVW78fb$"",""SubjectDomainName"":""ADHCSCINT"",""SubjectLogonId"":""0x3e7"",""NewProcessId"":""0x5db4"",""NewProcessName"":""C:\\Program Files (x86)\\Tanium\\Tanium Client\\TaniumClient.exe"",""TokenElevationType"":""%%1936"",""ProcessId"":""0x5c70"",""CommandLine"":""\""C:\\Program Files (x86)\\Tanium\\Tanium Client\\TaniumClient.exe\"" -a"",""TargetUserSid"":""S-1-0-0"",""TargetUserName"":""-"",""TargetDomainName"":""-"",""TargetLogonId"":""0x0"",""ParentProcessName"":""C:\\Program Files (x86)\\Tanium\\Tanium Client\\TaniumClient.exe"",""MandatoryLabel"":""S-1-16-16384""}"					Process Creation	success			PAVW78fb.adhcscint.net	{54849625-5478-4994-a5ba-3e3b0328c30d}	Microsoft-Windows-Security-Auditing		WEC	pwauvaapp04.app.hcscint.net	W3NLUUVP	10.139.248.207	pwauvaapp04		PAVW78fb.adhcscint.net	10.139.249.103
Jun 02 2026 03:40:34	0	2	4688	74129560		4	Jun 02 2026 03:41:06	Jun 02 2026 03:40:34	560	1780389666524	LVYHauViDRnHaDRXECMd6Q==:2:897:1170		Process Creation		Info	Microsoft	Security	"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		DPF0I3S8$
	Account Domain:		ADHCSCINT
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x27f8
	New Process Name:	C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x1ec0
	Creator Process Name:	C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe
	Process Command Line:	""C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe"" -a

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator."	Windows	"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4688</EventID><Version>2</Version><Level>0</Level><Task>13312</Task><Opcode>0</Opcode><Keywords>0x8020000000000000</Keywords><TimeCreated SystemTime='2026-06-02T08:40:34.2242693Z'/><EventRecordID>74129560</EventRecordID><Correlation/><Execution ProcessID='4' ThreadID='560'/><Channel>Security</Channel><Computer>DPF0I3S8.adhcscint.net</Computer><Security/></System><EventData><Data Name='SubjectUserSid'>S-1-5-18</Data><Data Name='SubjectUserName'>DPF0I3S8$</Data><Data Name='SubjectDomainName'>ADHCSCINT</Data><Data Name='SubjectLogonId'>0x3e7</Data><Data Name='NewProcessId'>0x27f8</Data><Data Name='NewProcessName'>C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe</Data><Data Name='TokenElevationType'>%%1936</Data><Data Name='ProcessId'>0x1ec0</Data><Data Name='CommandLine'>""C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe"" -a</Data><Data Name='TargetUserSid'>S-1-0-0</Data><Data Name='TargetUserName'>-</Data><Data Name='TargetDomainName'>-</Data><Data Name='TargetLogonId'>0x0</Data><Data Name='ParentProcessName'>C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe</Data><Data Name='MandatoryLabel'>S-1-16-16384</Data></EventData><RenderingInfo Culture='en-US'><Message>A new process has been created.&#x0A;&#x0A;Creator Subject:&#x0A;	Security ID:		S-1-5-18&#x0A;	Account Name:		DPF0I3S8$&#x0A;	Account Domain:		ADHCSCINT&#x0A;	Logon ID:		0x3E7&#x0A;&#x0A;Target Subject:&#x0A;	Security ID:		S-1-0-0&#x0A;	Account Name:		-&#x0A;	Account Domain:		-&#x0A;	Logon ID:		0x0&#x0A;&#x0A;Process Information:&#x0A;	New Process ID:		0x27f8&#x0A;	New Process Name:	C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe&#x0A;	Token Elevation Type:	%%1936&#x0A;	Mandatory Label:		S-1-16-16384&#x0A;	Creator Process ID:	0x1ec0&#x0A;	Creator Process Name:	C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe&#x0A;	Process Command Line:	""C:\Program Files (x86)\Tanium\Tanium Client\TaniumClient.exe"" -a&#x0A;&#x0A;Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.&#x0A;&#x0A;Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.&#x0A;&#x0A;Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.&#x0A;&#x0A;Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.</Message><Level>Information</Level><Task>Process Creation</Task><Opcode>Info</Opcode><Channel>Security</Channel><Provider>Microsoft Windows security auditing.</Provider><Keywords><Keyword>Audit Success</Keyword></Keywords></RenderingInfo></Event>"	"[""Audit Success""]"		DPF0I3S8.adhcscint.net	information			"{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""DPF0I3S8$"",""SubjectDomainName"":""ADHCSCINT"",""SubjectLogonId"":""0x3e7"",""NewProcessId"":""0x27f8"",""NewProcessName"":""C:\\Program Files (x86)\\Tanium\\Tanium Client\\TaniumClient.exe"",""TokenElevationType"":""%%1936"",""ProcessId"":""0x1ec0"",""CommandLine"":""\""C:\\Program Files (x86)\\Tanium\\Tanium Client\\TaniumClient.exe\"" -a"",""TargetUserSid"":""S-1-0-0"",""TargetUserName"":""-"",""TargetDomainName"":""-"",""TargetLogonId"":""0x0"",""ParentProcessName"":""C:\\Program Files (x86)\\Tanium\\Tanium Client\\TaniumClient.exe"",""MandatoryLabel"":""S-1-16-16384""}"					Process Creation	success			DPF0I3S8.adhcscint.net	{54849625-5478-4994-a5ba-3e3b0328c30d}	Microsoft-Windows-Security-Auditing		WEC	pwauvaapp04.app.hcscint.net	W3NLUUVP	10.139.248.207	pwauvaapp04		DPF0I3S8.adhcscint.net	10.139.249.103
Jun 02 2026 03:40:41	0	2	4688	109560997		4	Jun 02 2026 03:41:06	Jun 02 2026 03:40:41	10772	1780389666524	LVYHauViDRnHaDRXECMd6Q==:5:897:1170		Process Creation		Info	Microsoft	Security	"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		L9V82SI2$
	Account Domain:		ADHCSCINT
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x665c
	New Process Name:	C:\Program Files\Windows Defender Advanced Threat Protection\SenseImdsCollector.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-4096
	Creator Process ID:	0x17c4
	Creator Process Name:	C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
	Process Command Line:	""C:\Program Files\Windows Defender Advanced Threat Protection\SenseImdsCollector.exe"" 1 1

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator."	Windows	"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Security-Auditing' Guid='{54849625-5478-4994-a5ba-3e3b0328c30d}'/><EventID>4688</EventID><Version>2</Version><Level>0</Level><Task>13312</Task><Opcode>0</Opcode><Keywords>0x8020000000000000</Keywords><TimeCreated SystemTime='2026-06-02T08:40:41.2672257Z'/><EventRecordID>109560997</EventRecordID><Correlation/><Execution ProcessID='4' ThreadID='10772'/><Channel>Security</Channel><Computer>L9V82SI2.adhcscint.net</Computer><Security/></System><EventData><Data Name='SubjectUserSid'>S-1-5-18</Data><Data Name='SubjectUserName'>L9V82SI2$</Data><Data Name='SubjectDomainName'>ADHCSCINT</Data><Data Name='SubjectLogonId'>0x3e7</Data><Data Name='NewProcessId'>0x665c</Data><Data Name='NewProcessName'>C:\Program Files\Windows Defender Advanced Threat Protection\SenseImdsCollector.exe</Data><Data Name='TokenElevationType'>%%1936</Data><Data Name='ProcessId'>0x17c4</Data><Data Name='CommandLine'>""C:\Program Files\Windows Defender Advanced Threat Protection\SenseImdsCollector.exe"" 1 1</Data><Data Name='TargetUserSid'>S-1-0-0</Data><Data Name='TargetUserName'>-</Data><Data Name='TargetDomainName'>-</Data><Data Name='TargetLogonId'>0x0</Data><Data Name='ParentProcessName'>C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe</Data><Data Name='MandatoryLabel'>S-1-16-4096</Data></EventData><RenderingInfo Culture='en-US'><Message>A new process has been created.&#x0A;&#x0A;Creator Subject:&#x0A;	Security ID:		S-1-5-18&#x0A;	Account Name:		L9V82SI2$&#x0A;	Account Domain:		ADHCSCINT&#x0A;	Logon ID:		0x3E7&#x0A;&#x0A;Target Subject:&#x0A;	Security ID:		S-1-0-0&#x0A;	Account Name:		-&#x0A;	Account Domain:		-&#x0A;	Logon ID:		0x0&#x0A;&#x0A;Process Information:&#x0A;	New Process ID:		0x665c&#x0A;	New Process Name:	C:\Program Files\Windows Defender Advanced Threat Protection\SenseImdsCollector.exe&#x0A;	Token Elevation Type:	%%1936&#x0A;	Mandatory Label:		S-1-16-4096&#x0A;	Creator Process ID:	0x17c4&#x0A;	Creator Process Name:	C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe&#x0A;	Process Command Line:	""C:\Program Files\Windows Defender Advanced Threat Protection\SenseImdsCollector.exe"" 1 1&#x0A;&#x0A;Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.&#x0A;&#x0A;Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.&#x0A;&#x0A;Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.&#x0A;&#x0A;Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.</Message><Level>Information</Level><Task>Process Creation</Task><Opcode>Info</Opcode><Channel>Security</Channel><Provider>Microsoft Windows security auditing.</Provider><Keywords><Keyword>Audit Success</Keyword></Keywords></RenderingInfo></Event>"	"[""Audit Success""]"		L9V82SI2.adhcscint.net	information			"{""SubjectUserSid"":""S-1-5-18"",""SubjectUserName"":""L9V82SI2$"",""SubjectDomainName"":""ADHCSCINT"",""SubjectLogonId"":""0x3e7"",""NewProcessId"":""0x665c"",""NewProcessName"":""C:\\Program Files\\Windows Defender Advanced Threat Protection\\SenseImdsCollector.exe"",""TokenElevationType"":""%%1936"",""ProcessId"":""0x17c4"",""CommandLine"":""\""C:\\Program Files\\Windows Defender Advanced Threat Protection\\SenseImdsCollector.exe\"" 1 1"",""TargetUserSid"":""S-1-0-0"",""TargetUserName"":""-"",""TargetDomainName"":""-"",""TargetLogonId"":""0x0"",""ParentProcessName"":""C:\\Program Files\\Windows Defender Advanced Threat Protection\\MsSense.exe"",""MandatoryLabel"":""S-1-16-4096""}"					Process Creation	success			L9V82SI2.adhcscint.net	{54849625-5478-4994-a5ba-3e3b0328c30d}	Microsoft-Windows-Security-Auditing		WEC	pwauvaapp04.app.hcscint.net	W3NLUUVP	10.139.248.207	pwauvaapp04		L9V82SI2.adhcscint.net	10.139.249.103
